"REGION";"CD_REF";"PR";"PR_det";"LRR";"LRR_det";"LRR_H";"LRR_H_det";"LRR_P";"LRR_P_det";"PD";"PD_det";"ZNIEFF";"ZNIEFF_det"
"Franche-Comté";"38413";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38416";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38418";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38432";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38448";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"38450";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"38454";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38459";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38461";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38467";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38475";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38486";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38495";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38501";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38521";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38524";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"38534";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38583";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38586";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38594";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38600";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38608";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38613";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38647";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38666";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38670";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38678";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38682";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38689";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38714";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38725";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"38730";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38735";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"38739";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38773";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38796";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38807";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38810";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38811";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38815";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38818";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38826";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38828";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38831";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38832";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38834";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38838";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38841";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38843";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38845";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38847";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38849";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38853";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38859";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38862";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38865";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38866";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38868";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38874";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"38877";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38881";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38885";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38888";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38891";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38895";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38898";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38902";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38903";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38907";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38910";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38914";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38922";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"38926";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"38930";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38936";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38940";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38950";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38954";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"38968";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38975";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38981";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38985";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38993";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"38997";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39001";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39005";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39011";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39013";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39017";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39020";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39025";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39031";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39037";NA;NA;"NT";"pr. B2a";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39040";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39055";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39063";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39066";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39069";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39075";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39079";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39082";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39092";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"50"
"Franche-Comté";"39096";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39097";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39099";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39102";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39106";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39109";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39115";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39119";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39123";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39128";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39135";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39146";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39150";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39155";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39165";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39168";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39177";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39179";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39192";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39195";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39203";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39206";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39207";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39211";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39216";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39219";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39222";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39230";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39233";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39236";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39240";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39246";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39255";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39261";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39264";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39268";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39273";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39279";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39282";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39284";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39285";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39288";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39289";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39294";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39297";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39299";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39302";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39305";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39306";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39307";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39310";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39321";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39326";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39329";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39335";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39341";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39346";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39354";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39357";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39358";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39361";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39366";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39370";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39373";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39380";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39396";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39401";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39404";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39409";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39413";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39415";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39418";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39425";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39434";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39436";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39437";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39442";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39445";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39448";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39451";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39454";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39455";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39456";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39459";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39461";NA;NA;"VU";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39465";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39475";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39478";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39487";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39489";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39491";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39494";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39504";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39509";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39512";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39521";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39522";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39528";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39532";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39536";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39538";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39545";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39548";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39558";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39560";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39564";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39566";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39569";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39573";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39579";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39584";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39587";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39589";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39590";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39595";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39598";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39602";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39605";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39610";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39620";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39621";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39633";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39636";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39638";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39644";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39646";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39647";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39649";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39652";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39656";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39659";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39664";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39668";NA;NA;"VU";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"20"
"Franche-Comté";"39669";NA;NA;"DD";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39671";NA;NA;"VU";"D2";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39676";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39678";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39680";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39683";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39685";NA;NA;"VU";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39686";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39689";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39691";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39707";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39710";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39720";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39721";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39726";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39728";NA;NA;"EN";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39733";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39737";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39740";NA;NA;"CR";"B2abiii";NA;NA;NA;NA;NA;NA;"Oui";"50"
"Franche-Comté";"39741";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39744";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39751";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39756";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39771";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"1"
"Franche-Comté";"39777";NA;NA;"NT";"pr. B2abiii";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39780";NA;NA;"NT";"pr. A2c";NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39788";NA;NA;"EN";"A2c";NA;NA;NA;NA;NA;NA;"Oui";"5"
"Franche-Comté";"39791";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Franche-Comté";"39794";NA;NA;"LC";NA;NA;NA;NA;NA;NA;NA;NA;NA
