"Groupe";"Nom";"CD_REF";"LB_NOM";"NOM_COMPL";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det";"ZH"
"Fonge";"Schizostoma byssisedum";"869252";"Schizostoma byssisedum";"Schizostoma byssisedum Flageolet & Chenant., 1919";NA;"Agaricomycetes";"Agaricales";"Tulostomataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizostoma laceratum";"40704";"Schizostoma laceratum";"Schizostoma laceratum (Ehrenb. ex Fr.) Lév., 1846";NA;"Agaricomycetes";"Agaricales";"Tulostomataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium";"864770";"Schizothecium";"Schizothecium Corda, 1838";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium aloides";"866875";"Schizothecium aloides";"Schizothecium aloides (Fuckel) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium carpinicola";"995236";"Schizothecium carpinicola";"Schizothecium carpinicola (Mouch.) L.Cai, 2005";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium cervinum";"866877";"Schizothecium cervinum";"Schizothecium cervinum (Cain) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium curvuloides";"1003475";"Schizothecium curvuloides";"Schizothecium curvuloides (Cain) N.Lundq., 1996";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium dakotense";"866878";"Schizothecium dakotense";"Schizothecium dakotense (Griffiths) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium dubium";"866879";"Schizothecium dubium";"Schizothecium dubium (E.C.Hansen) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium fimicola";"866880";"Schizothecium fimicola";"Schizothecium fimicola Corda, 1838";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium glutinans";"866881";"Schizothecium glutinans";"Schizothecium glutinans (Cain) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium miniglutinans";"866882";"Schizothecium miniglutinans";"Schizothecium miniglutinans (J.H.Mirza & Cain) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium nanum";"866883";"Schizothecium nanum";"Schizothecium nanum N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium oedotrichum";"867060";"Schizothecium oedotrichum";"Schizothecium oedotrichum N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium simile";"866884";"Schizothecium simile";"Schizothecium simile (E.C.Hansen) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium squamulosum";"866885";"Schizothecium squamulosum";"Schizothecium squamulosum (P.Crouan & H.Crouan) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium tetrasporum";"866886";"Schizothecium tetrasporum";"Schizothecium tetrasporum (G.Winter) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothecium vesticola";"866887";"Schizothecium vesticola";"Schizothecium vesticola (Berk. & Broome) N.Lundq., 1972";NA;"Sordariomycetes";"Sordariales";"Lasiosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyriaceae";"862175";"Schizothyriaceae";"Schizothyriaceae Höhn. ex Trotter, Sacc., D. Sacc. & Traverso";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrioma";"859172";"Schizothyrioma";"Schizothyrioma Höhn., 1917";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrioma ptarmicae";"861878";"Schizothyrioma ptarmicae";"Schizothyrioma ptarmicae (Desm.) Höhn., 1917";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium";"864771";"Schizothyrium";"Schizothyrium Desm., 1849";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium acerinum";"866736";"Schizothyrium acerinum";"Schizothyrium acerinum Desm., 1849";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium crucianellae";"866737";"Schizothyrium crucianellae";"Schizothyrium crucianellae (Duby) Sacc., 1883";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium juglandis";"866738";"Schizothyrium juglandis";"Schizothyrium juglandis Richon, 1889";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium pomi";"866739";"Schizothyrium pomi";"Schizothyrium pomi (Mont. & Fr.) Arx, 1959";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium sclerotioides";"866740";"Schizothyrium sclerotioides";"Schizothyrium sclerotioides (Duby) Sacc., 1883";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizothyrium speireum";"866741";"Schizothyrium speireum";"Schizothyrium speireum (Fr.) L.Holm & K.Holm, 1978";NA;"Dothideomycetes";NA;"Schizothyriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizotrema";"864772";"Schizotrema";"Schizotrema Mangold & Lumbsch, 2009";NA;"Lecanoromycetes";"Ostropales";"Graphidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizotrema quercicola";"1044049";"Schizotrema quercicola";"Schizotrema quercicola (Coppins & P.James) Ertz, Frisch & Sanderson, 2019";NA;"Lecanoromycetes";"Ostropales";"Graphidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon";"197464";"Schizoxylon";"Schizoxylon Pers., 1811";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon alboatrum";"861542";"Schizoxylon alboatrum";"Schizoxylon alboatrum Rehm, 1881";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon berkeleyanum";"49797";"Schizoxylon berkeleyanum";"Schizoxylon berkeleyanum (Durieu & Lév.) Fuckel, 1870";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon centauriae";"861543";"Schizoxylon centauriae";"Schizoxylon centauriae Bres.";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon ligustri";"861544";"Schizoxylon ligustri";"Schizoxylon ligustri (Schwein.) Sherwood, 1977";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon nigrellum";"861545";"Schizoxylon nigrellum";"Schizoxylon nigrellum (Sommerf.) Sherwood, 1977";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon sepincola";"861546";"Schizoxylon sepincola";"Schizoxylon sepincola Pers., 1811";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schizoxylon yuccae";"861547";"Schizoxylon yuccae";"Schizoxylon yuccae Maubl., 1904";NA;"Lecanoromycetes";"Ostropales";"Stictidaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schrakia crassula var. aurantiaca";"868291";"Schrakia crassula var. aurantiaca";"Schrakia crassula var. aurantiaca Hafellner, 1979";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteria";"460992";"Schroeteria";"Schroeteria G.Winter, 1881";NA;NA;"Ustilaginales";"Mycosyringaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteria decaisneana";"463519";"Schroeteria decaisneana";"Schroeteria decaisneana (Boud.) De Toni, 1888";NA;NA;"Ustilaginales";"Mycosyringaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteria delastrina";"463520";"Schroeteria delastrina";"Schroeteria delastrina (Tul. & C.Tul.) G.Winter, 1881";NA;NA;"Ustilaginales";"Mycosyringaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteria poeltii";"463521";"Schroeteria poeltii";"Schroeteria poeltii Vánky, 1983";NA;NA;"Ustilaginales";"Mycosyringaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteriaster";"460993";"Schroeteriaster";"Schroeteriaster Magnus, 1896";NA;NA;"Uredinales";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Schroeteriaster alpinus";"463499";"Schroeteriaster alpinus";"Schroeteriaster alpinus (J.Schröt.) Magnus, 1896";NA;NA;"Uredinales";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scirrhia";"865107";"Scirrhia";"Scirrhia Nitschke ex Fuckel, 1870";NA;"Dothideomycetes";"Dothideales";"Dothideaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scirrhia agrostidis";"866742";"Scirrhia agrostidis";"Scirrhia agrostidis (Fuckel) G.Winter, 1886";NA;"Dothideomycetes";"Dothideales";"Dothideaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scirrhia castagnei";"866743";"Scirrhia castagnei";"Scirrhia castagnei (Mont.) Nitschke, 1870";NA;"Dothideomycetes";"Dothideales";"Dothideaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scirrhia rimosa";"866745";"Scirrhia rimosa";"Scirrhia rimosa (Alb. & Schwein.) Fuckel, 1870";NA;"Dothideomycetes";"Dothideales";"Dothideaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scirrhia silvatica";"866749";"Scirrhia silvatica";"Scirrhia silvatica L.Holm & K.Holm, 1981";NA;"Dothideomycetes";"Dothideales";"Dothideaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerencoelia";"994975";"Sclerencoelia";"Sclerencoelia Pärtel & Baral, 2016";NA;"Leotiomycetes";"Helotiales";"Sclerotiniaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerencoelia fascicularis";"994961";"Sclerencoelia fascicularis";"Sclerencoelia fascicularis (Alb. & Schwein.) Pärtel & Baral, 2016";NA;"Leotiomycetes";"Helotiales";"Sclerotiniaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerencoelia fraxinicola";"1043479";"Sclerencoelia fraxinicola";"Sclerencoelia fraxinicola Baral & Pärtel, 2016";NA;"Leotiomycetes";"Helotiales";"Sclerotiniaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcaceae";"1015349";"Sclerococcaceae";"Sclerococcaceae Réblová, Unter. & W.Gams, 2016";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum";"437842";"Sclerococcum";"Sclerococcum Fr., 1825";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum acarosporicola";"978661";"Sclerococcum acarosporicola";"Sclerococcum acarosporicola Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum athallinum";"1048477";"Sclerococcum athallinum";"Sclerococcum athallinum (Müll.Arg.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum deminutum";"1015343";"Sclerococcum deminutum";"Sclerococcum deminutum (Th.Fr.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum epicladonia";"1048478";"Sclerococcum epicladonia";"Sclerococcum epicladonia Zhurb., 2017";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum griseisporodochium";"658872";"Sclerococcum griseisporodochium";"Sclerococcum griseisporodochium Etayo, 1995";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum leuckertii";"658870";"Sclerococcum leuckertii";"Sclerococcum leuckertii Diederich & P.Scholz, 1995";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum lobariellum";"1048479";"Sclerococcum lobariellum";"Sclerococcum lobariellum (Nyl.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum montagnei";"658869";"Sclerococcum montagnei";"Sclerococcum montagnei Hafellner, 1996";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum parasiticum";"1048481";"Sclerococcum parasiticum";"Sclerococcum parasiticum (Flörke) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum parellarium";"978664";"Sclerococcum parellarium";"Sclerococcum parellarium (Nyl.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum protothallinum";"1048483";"Sclerococcum protothallinum";"Sclerococcum protothallinum (Anzi) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum pseudourceolatum";"1015350";"Sclerococcum pseudourceolatum";"Sclerococcum pseudourceolatum (Sarrión & Hafellner) Olariaga, Teres, J.M.Martín, M.Prieto & Baral, 2019";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum rimulicola";"978666";"Sclerococcum rimulicola";"Sclerococcum rimulicola (Müll.Arg.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum saxatile";"1048535";"Sclerococcum saxatile";"Sclerococcum saxatile (Schaer.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum serusiauxii";"658867";"Sclerococcum serusiauxii";"Sclerococcum serusiauxii Boqueras & Diederich, 1993";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum simplex";"658866";"Sclerococcum simplex";"Sclerococcum simplex D.Hawksw., 1979";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum sphaerale";"658865";"Sclerococcum sphaerale";"Sclerococcum sphaerale (Ach.) Fr., 1825";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum stygium";"1043481";"Sclerococcum stygium";"Sclerococcum stygium (Berk. & M.A.Curtis) Olariaga, Teres, J.M.Martín, M.Prieto & Baral, 2019";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum urceolatum";"1048540";"Sclerococcum urceolatum";"Sclerococcum urceolatum (Th.Fr.) Ertz & Diederich, 2018";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerococcum zhurbenkoi";"1015650";"Sclerococcum zhurbenkoi";"Sclerococcum zhurbenkoi F.Berger & E.Zimm., 2021";NA;"Eurotiomycetes";"Sclerococcales";"Sclerococcaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma";"197490";"Scleroderma";"Scleroderma Pers., 1801";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma areolatum (Scléroderme aréolé)";"40707";"Scleroderma areolatum";"Scleroderma areolatum Ehrenb., 1818";"Scléroderme aréolé";NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma bovista";"40710";"Scleroderma bovista";"Scleroderma bovista Fr., 1829";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma cepa (Scléroderme en forme d'oignon)";"40713";"Scleroderma cepa";"Scleroderma cepa Pers., 1801";"Scléroderme en forme d'oignon";NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma citrinum (Scléroderme vulgaire)";"40716";"Scleroderma citrinum";"Scleroderma citrinum Pers., 1801";"Scléroderme vulgaire, Scléroderme commun, Scléroderme citron, Scléroderme orangé";NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma flavidum";"40717";"Scleroderma flavidum";"Scleroderma flavidum Ellis & Everh., 1885";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma geaster (Scléroderme en forme d'étoile)";"40718";"Scleroderma geaster";"Scleroderma geaster Fr., 1829";"Scléroderme en forme d'étoile";NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma meridionale";"40722";"Scleroderma meridionale";"Scleroderma meridionale Demoulin & Malençon, 1971";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma texense";"463497";"Scleroderma texense";"Scleroderma texense Berk., 1845";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma verrucosum (Scléroderme verruqueux)";"40723";"Scleroderma verrucosum";"Scleroderma verrucosum (Bull.) Pers., 1801";"Scléroderme verruqueux";NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderma verrucosum var. laeve";"993495";"Scleroderma verrucosum var. laeve";"Scleroderma verrucosum var. laeve Lev.";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerodermataceae";"443134";"Sclerodermataceae";"Sclerodermataceae Corda, 1842";NA;NA;"Boletales";"Sclerodermataceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderris";"197491";"Scleroderris";"Scleroderris (Fr.) Bonord., 1851";NA;"Leotiomycetes";"Helotiales";"Helotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderris frangulae";"861581";"Scleroderris frangulae";"Scleroderris frangulae Tul.";NA;"Leotiomycetes";"Helotiales";"Helotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleroderris fraxini";"861582";"Scleroderris fraxini";"Scleroderris fraxini Tul.";NA;"Leotiomycetes";"Helotiales";"Helotiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster";"197492";"Sclerogaster";"Sclerogaster R.Hesse, 1891";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster broomeanus";"40727";"Sclerogaster broomeanus";"Sclerogaster broomeanus Zeller & C.W.Dodge, 1935";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster compactus";"40731";"Sclerogaster compactus";"Sclerogaster compactus (Tul. & C.Tul.) Sacc., 1895";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster gastroporoides";"40734";"Sclerogaster gastroporoides";"Sclerogaster gastroporoides Pilat & Svrček";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster hysterangioides";"40735";"Sclerogaster hysterangioides";"Sclerogaster hysterangioides (Tul. & C.Tul.) Zeller & C.W.Dodge, 1935";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster lanatus";"40738";"Sclerogaster lanatus";"Sclerogaster lanatus R.Hesse, 1891";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster liospermus";"40739";"Sclerogaster liospermus";"Sclerogaster liospermus (Tul. & C.Tul.) Soehner, 1924";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster porquerolensis";"463513";"Sclerogaster porquerolensis";"Sclerogaster porquerolensis Donadini, L. Riousset & G. Riousset";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster rhizopogon";"463493";"Sclerogaster rhizopogon";"Sclerogaster rhizopogon Donadini, Riousset & G.Riousset, 1979";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Sclerogaster siculus";"40740";"Sclerogaster siculus";"Sclerogaster siculus Zeller & C.W.Dodge, 1935";NA;NA;"Russulales";"Octavianiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleromitrula";"859178";"Scleromitrula";"Scleromitrula S.Imai, 1941";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleromitrula calthicola";"861583";"Scleromitrula calthicola";"Scleromitrula calthicola (Whetzel) T.Schumach. & Holst-Jensen, 1997";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleromitrula candolleana";"861584";"Scleromitrula candolleana";"Scleromitrula candolleana (Lév.) T.Schumach. & Holst-Jensen, 1997";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleromitrula rubicola";"861585";"Scleromitrula rubicola";"Scleromitrula rubicola T.Schumach. & Holst-Jensen, 1997";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Scleromitrula spiraeicola";"861586";"Scleromitrula spiraeicola";"Scleromitrula spiraeicola (Dennis) T.Schumach. & Holst-Jensen, 1997";NA;"Leotiomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
